word,keyword_or_not
Schaeffer's Investment Research,0
37,0
Schultz,0
Dow Jones Industrial,0
Unemployment drop boosts stocks,0
catalyst,0
upward,0
gauge,0
Investment Research points,0
surprisingly strong,0
853,0
13 percent,0
times,0
weeks,0
SP sectors industrials,0
Apple fell,0
Nasdaq gained,0
4 percent,0
Caterpillar rose,0
Schaeffer,0
ATT rose,0
03 percent,0
CBOE Volatility,0
analyst,0
500,0
HewlettPackard,0
Volatility,0
earnings season,0
upward surprise,0
Volatility Index,0
losing,0
unemployment,0
major catalyst,0
1861,0
slumped,0
suspecting,1
received,1
people,1
production,1
High Museum,1
Orchestra,1
general director,1
unwelcome depending,1
million,1
endowment,1
soldier,1
Carter Joseph,1
deluxe,1
scene,1
Pierre,1
Love,1
Evenings,1
gift,1
patron,1
subject,1
Mozart,1
money,1
Stewarts,1
Opera,1
chemistry,1
Porgy and Bess,1
account,1
subversive Cosi Fan Tutte,1
betrothed Dispiritingly,1
studio,1
disguise,1
foundations,1
Ballets,1
future,1
Hanthorn,1
buoyant,1
Atlanta,1
Enlightenment,1
Suddenly,1
31yearold,1
stories,1
season,1
company,1
disillusioned,1
Cosi,1
sex,1
Cobb Symphony,1
chapter,1
judgments,1
music,1
capital campaign,1
urgent,1
Symphony,1
women,1
realization,1
Tutte,1
budget,0
Lorenzo,0
slightly,0
month,0
campaign,0
Soon after,0
Atlanta Symphony,0
organization,0
Woodruff,0
arrived,0
percent,0
Centre,0
upcoming,0
convention,0
masterpiece,0
tried,0
Barbara,0
new,0
served,0
depending,0
successful,0
interest,0
scene The,0
mighty,0
Performing,0
region,0
corporate economist,0
motion,0
bequest,0
individual,0
imprecise,0
composed,0
surprised,0
action,0
stable finances,0
recent,0
Mozarts subversive,0
arts,0
produce,0
long,0
director,0
Saturday,0
air,0
chauvinism that,0
performances through,0
modest person,0
offers lsquostabilityrsquo,0
kind,0
really,0
chauvinism,0
opens,0
location,0
classical,0
performing,0
water,0
steady,0
President Barack Obamas former national security,1
WASHINGTON,1
Guest,1
broadcast rewritten,1
material,1
Sunday TV,1
Press,1
Sunday news,1
Chuck Schumer,1
News,1
Marco Rubio,1
Mark Warner,1
John Cornyn,1
Meet the Press,1
Fox News Sunday,1
published broadcast rewritten,1
Face the Nation,1
Associated Press,1
State of the Union,1
Guest lineup,1
This Week,1
former,0
rights,0
rights reserved,0
CBS Face the,0
CNNs State of the Union,0
Reid,0
Sunday,0
Lindsey Graham,0
State,0
RSC,0
News Sunday,0
former national security adviser,0
James Jones President Barack Obamas,0
news,0
Warner,0
Lindsey Graham RSC,0
Sens,0
ABCs This Week,0
Cornyn RTexas,0
Fox News,0
Graham RSC,0
countries,1
Thursday,1
interest,1
contribution,1
sustainability,1
government,1
financial assistance,1
rescue package,1
review,1
seek rate,1
International,1
seek,1
Commission,1
bailout,1
eurozone,1
Finance,1
condition,1
charged,1
carrying,1
Saturday,1
extended,1
bailing,1
lower,1
corporation,1
informal meeting,1
minister,1
Ireland,1
European,1
citing,1
humiliating,1
accusations,1
arrive,1
banking,1
important,1
total,1
Irish,1
deeprooted,1
withstand,1
give,1
onepercentagepoint,1
euros,1
Minister,1
advantage,1
125percent,1
explaining,1
tests,1
Running,1
sources,1
115bn,1
wants,1
vowed,1
included,1
rate,1
average,1
raise another,0
set,0
finance,0
package,0
rate cut,0
Noonan will,0
year,0
eurozone nation's multibneuro,0
results,0
European Union,0
Michael,0
corporation tax,0
press,0
meeting,0
the International Monetary Fund,0
LONDON,0
ordered,0
stress tests,0
EUIMF bailout next week,0
Running down the interest rate,0
next week Report,0
Ireland's cherished 125percent corporation tax rate,0
four lenders,0
rescue,0
Central,0
ministers,0
bailout package,0
loses revenue,0
anger,0
crisis,0
Irish finance minister,0
finance minister,0
return,0
Department of Finance,0
lower the interest rate,0
repayment period,0
ruled,0
international,0
staff from the European Commission,0
refused,0
assistance,0
Irish Central Bank,0
vowed to resist,0
loan rate,0
Central Bank,0
European Central Bank,0
international financial,0
actions,0
far refused,0
International Monetary Fund,0
considerably,0
amid deeprooted,0
Prime Minister,0
finance minister Michael,0
Race Oleanna,1
director Rupert Goold,1
Pulitzer Prizewinner David Mamet,1
associate director,1
announced Mamet,1
casting,1
London's Headlong Theatre,1
team up,1
new play The Anarchist,1
No theater dates,1
1984 play Glengarry Glen Ross,1
new play,1
twotime Academy Award nominee,1
artistic director,1
on Broadway last year,1
London this fall Producers said Friday,1
London this year,1
SpeedthePlow,1
debut,1
Pulitzer Prize,1
Wag the Dog Goold,1
Tony nominations,1
NEW YORK,1
David Mamet,1
revival,1
American Buffalo,1
Glengarry,1
Mamet,1
The Verdict,1
his A Life in the Theater,1
other plays,1
Academy Award,1
director,1
Prizewinner,1
announced,1
dates,1
and American Buffalo,1
Royal,1
Theatre and,1
team,1
Theater,1
Verdict,1
Friday,1
Goold,1
Oleanna,0
London,0
make,0
Life,0
Producers said,0
Dog,0
His other plays,0
Glengarry Glen Ross,0
plays,0
Headlong Theatre,0
Wag,0
London's Headlong,0
Academy,0
play,0
received,0
with director,0
play The Anarchist,0
debut his new play,0
theater dates,0
David,0
nominations,0
Pulitzer Prizewinner,0
artistic,0
Headlong,0
Prize,0
won,0
1984,0
world,0
Mamet won,0
Pulitzer,0
associate,0
include Race,0
nominee,0
year,0
Shakespeare,0
new,0
theater,0
London's,0
Royal Shakespeare,0
Wag the Dog,0
Broadway,0
Tony,0
fall,0
Rupert Goold,0
chance,1
defending,1
header,1
relegationthreatened,1
concerned,1
rounded,1
prospects,1
reclaim,1
Premier League,1
retaining,1
rallied,1
played,1
second straight,1
United,1
raced,1
performance,1
track,1
game,1
needed,1
Hannover,1
championship,1
hopes,1
record,1
dimmed,1
Scores,1
65thminute,1
penalty,1
scoring,1
minute,1
former manager,1
decade,1
halftime deficit boosting,1
slipped,1
championship performance,1
champions,1
allowed Man,1
matches,1
LONDON,1
curled,1
GLASGOW Scotland,1
beat,1
striker,1
shooting,1
kick,1
corner kick,1
victory,1
scored,1
goalkeeper,1
hat trick,1
inadvertent,1
standings,1
deficit,1
score,1
draw against,1
goal,1
tied,1
escape,1
Goals,1
Manchester United,1
results,1
team,1
penalty kick,1
defeat,1
English Premier League,1
matter,1
grinding,1
Nikica,0
Upton,0
Everton,0
Werder,0
United Chelsea,0
Kaiserslautern,0
goals,0
Birmingham defeated Bolton,0
hand ball,0
Secondplace Arsenal,0
Abdellaoue,0
games,0
straight,0
Mohammed Abdellaoue,0
Rooney's,0
77th minute,0
Rooney Scores,0
season Eight,0
Robert Green,0
Goodwillie,0
Didier Drogba,0
fewer,0
Mario,0
brilliant,0
Mark,0
soccer,0
Johnny Russell,0
bounce,0
titles,0
Russell,0
Ryan Giggs',0
Werder Bremen,0
manager,0
Roy,0
topfour finish,0
Ham,0
Saturday,0
West Bromwich Albion,0
ahead,0
83rd Secondplace,0
English soccer,0
LONDON AP,0
Drogba,0
Rooney,0
bounce back,0
five points,0
Roy Hodgson Tottenham's,0
Tottenham's,0
BERLIN,0
soccer creating,0
opened,0
comeback victory,0
seven points,0
Blackburn,0
42,0
David Goodwillie,0
11,0
end,0
Rooney Scores 3 Goals,0
home,0
corner,0
minutes,0
allowed,0
32,0
Bundesliga,0
club,0
presidential,1
surreal,1
headlines,1
laughs,1
conditions,1
terrible,1
ratings,1
television,1
running,1
words,1
appreciation,1
Trump,1
that was,1
cut,1
illiterate dementia variety hour,1
race,1
changed,1
considering,1
chilling,1
things,1
latest,1
Donald Trump,1
chugging,1
presidential contenders,1
contributor,1
titled consolidates,1
contributors,1
favorite,1
happened Supposedly,1
bearing,1
Celebrity Apprentice ratings,1
splendidly,1
lucrative,1
goodness,1
segment,1
pretend presidential campaign,1
nation,1
deeper appreciation,1
illiterate,1
sweeps,1
variety,1
spend,1
considering presidential,1
pretend presidential candidacy,1
rains,1
pretend presidential,0
Fox News,0
ground,0
Celebrity Apprentice,0
he suddenly,0
surreal across,0
keep,0
Gig,0
sweeps week,0
illiterate dementia variety,0
campaign,0
great nation,0
Donald,0
made Donald Trump,0
illiterate dementia,0
words Have you,0
Trump's,0
landed,0
course,0
TiVo,0
Lands,0
Thank goodness,0
gold,0
gold laughs,0
presidential candidacy,0
two ago,0
policy,0
Trump Lands,0
television gig,0
landed another television gig,0
News,0
GOP,0
presidential campaign,0
favorite things,0
gig,0
drops out,0
made,0
Donald Trump's pretend presidential candidacy,0
consolidates,0
latest family,0
Monday Mornings with Trump,0
Monday,0
lucrative for,0
write,0
Supposedly,0
hairstyles,1
actor,1
rock hairdos,1
musician,1
80s,1
Ben Barnes,1
comedy,1
musician Neil McCormick,1
hair,1
charts,1
chart,1
cinemas,1
fame,1
band,1
dream,1
film Killing Bono,1
red carpet,1
wave,1
stage,1
U2,1
actors,1
Prince Caspian,1
Narnia premieres,1
developed,1
fail,1
journey,1
experienced,1
Prince,1
walked,1
dreaded,1
adulation,1
progress,1
revealed,1
humiliating,1
love,1
mark,1
script,1
charted,1
Beatlesesque,1
Killing,1
classmates,1
changing,1
admits,1
embarrassing,1
the way,0
progress on new film Killing Bono,0
Neil McCormick,0
29yearold,0
new film Killing,0
stadium,0
Rock bands,0
make,0
film Killing,0
mop head Beatlesesque school,0
hair charts,0
carpet,0
strum,0
Prince Caspian star plays,0
shaggy stadium rock,0
said,0
star,0
doesn't value rock,0
U2 shoot to global fame,0
McCormick,0
Romantics Duran,0
basically how,0
walk,0
Duran phase,0
basically,0
29yearold actor,0
hairdos,0
two,0
Barnes',0
film,0
lunge strut,0
Ben Barnes has revealed,0
characters The,0
New Romantics Duran Duran,0
phase,0
Ben,0
strut,0
value rock star adulation,0
who,0
screaming,0
girls,0
shaggy,0
Ben Barnes' humiliating hairstyles,0
new film Killing Bono,0
very far,1
average girl,1
people,1
New York yesterday afternoon,1
like,1
sensible,1
Love,1
try,1
two mile charity,1
daring,1
figure,1
money,1
vesttop,1
weekend Nicky,1
tsunami relief,1
hotel heiress,1
fashion designer,1
Japan,1
Tshirts,1
shop,1
spotting,1
starturnedfashion,1
earthquake,1
charity,1
demand,1
sister Paris,1
Nicky Hilton,1
denim shorts,1
outfit,1
socialite,1
high heel nude,1
again Nicky Hilton,1
cutoff denim,1
attention,1
peep,1
play,1
take,1
wife,1
little more low key,1
lace panel vest top,1
average shopping outfit,1
whitneyEVEport,1
Transformers,1
spotting walking,1
celebrities,1
raised,1
Whitney Port's,1
Josh Duhamel,1
tsunami,1
Barneys,1
heiress,1
dressed,1
Angeles,1
exactly sensible,1
picked,1
spotlight,1
raising,1
display,1
attention loving,1
involved,1
efforts,1
walking,1
coloured,1
cutoff,1
Fergie,1
slashed,1
Glee actress Diana Agron,1
tiny cutoff denim shorts,0
weekend,0
panel,0
Duhamel,0
actress,0
printed vesttop,0
part,0
her chest,0
dresses,0
low,0
sister,0
heel,0
Nicky Hilton 27,0
paired,0
shopping,0
black lace,0
top,0
90000 Tshirts,0
ReliefRed,0
coloured peep,0
handed,0
black,0
Nicky,0
shows,0
Whitney,0
Los Angeles,0
Glee,0
girl,0
yesterday,0
chooses Nicky,0
Last,0
sunny,0
printed,0
Nicky joined,0
charity run,0
walking very,0
starturnedfashion designer,0
Diana Agron,0
slashed denim shorts,0
average,0
average shopping,0
her figure,0
Tokidoki,0
Tokidoki Youth ReliefRed Cross Run,0
full display,0
afternoon,0
raised over,0
handed although,0
tweeted,0
denim,0
arranged,0
clothing,0
two,0
peep toe pumps,0
loving,0
shorts,0
time,0
sold,0
black lace across her chest,0
starturnedfashion designer Whitney Port's,0
Barneys New York,0
tiny,0
high heel nude coloured peep toe pumps,0
ReliefRed Cross,0
tsunami relief efforts,0
Paris,0
vest top,0
dyes cause,1
exacerbate,1
eliminate,1
extensive,1
current,1
including,1
food dyes,1
News,1
Brian,1
labels,1
label,1
scheduled,1
Institute,1
evidence,1
well,1
New,1
determined,1
Schab,1
Interest,1
clinical,1
Science,1
testify,1
Twinkies,1
contain,1
Lucky,1
panel,1
safer,1
added,1
agency,1
encourage companies,1
professionals,1
artificial,1
communications,1
modification,1
significant,1
frightening consumers,1
protect Europeans,1
foodindustry representatives,1
autism,1
Delays Action,1
LopezAlberola,1
general,1
potential detrimental,1
appearance,1
consequences,1
effective,1
published,1
nonspecific,1
contended,1
safety,1
relationship between,1
Artificial,1
Medicine,1
lobbied,0
Food,0
potential,0
concerns,0
medication,0
foodcolored,0
insomnia,0
advisory panel,0
groups,0
companies,0
Miami Miller School,0
research,0
color,0
favored eliminating,0
USbased,0
lack,0
attractive,0
behavioral,0
rigorous,0
Action,0
ADHD THURSDAY,0
example,0
need,0
link,0
reported,0
attentiondeficithyperactivity,0
fear,0
exposure,0
featured,0
scientists,0
current policy,0
The European Food Safety Authority,0
assistant,0
linked,0
consumed,0
Dr Roberto F LopezAlberola,0
artificial food,0
worsen,0
chemical colorings,0
pitted,0
Information Council,0
chemical,0
pediatric,0
academics,0
issue,0
representatives,0
more research,0
Dyes,0
ADHD,0
Council,0
calls,0
recommend,0
statement David Schmidt president,0
2009,1
communities,1
2005,1
carried,1
Northern,1
joined,1
government,1
condemning,1
target Irish Catholics,1
Protestant,1
pointed,1
deadly,1
25,1
Irish Prime Minister Enda Kenny,1
Omagh,1
courthouse,1
killed,1
private,1
Irish Prime,1
pointless,1
united,1
policeman,1
British,1
successfully,1
attack,1
heinous,1
stated,1
installations,1
disarmed,1
prosecuted,1
killed 29,1
dead,1
linked,1
Irish Prime Minister,1
Republican,1
Catholics,1
a1998 bombing,1
country,1
injured,1
bomb,1
detonated,1
town,1
shopping,1
memories,1
acting,1
Leaders,1
justice,1
dissidents,1
attackers,1
planted,1
children,1
calling,1
security,1
officers,1
Protestants,1
IRA,1
Saturday,1
1998 bombing,1
Franois LenoirReuters,1
members,1
Kenny,1
women,1
policemen,1
heinous and pointless,1
Irish PM Enda,1
target,1
deadly attack,1
two years,1
Catholic,1
defiance,1
opening,1
successfully prosecuted,1
Protestant communities,1
renounced,1
British Protestant communities,1
Franois,1
bombing,1
Enda Kenny,0
detonate,0
called,0
Republican Army,0
misery,0
British soldiers,0
dozens,0
offduty British,0
Car bomb,0
finger,0
Prime Minister Enda Kenny,0
politician,0
Catholic policeman,0
crime,0
soldiers,0
security forces,0
back memories,0
politician Joe Byrne,0
local politician,0
Police,0
a1998,0
government Since,0
Car,0
PM Enda Kenny,0
renounced violence,0
Byrne,0
violence,0
Joe,0
heinous and pointless Franois LenoirReuters,0
police force,0
Minister Enda Kenny,0
Prime,0
vowed,0
Minister,0
and pointless,0
bring,0
local politician Joe Byrne,0
